additive_mass_fraction,calibrated_uncertainty,cas_number,comparison_eligible,complete_grid,expected_condition_count,experimental_winner,failure_counts,handling_approved,maximum_model_spread_delta_h_ratio,maximum_storage_bubble_pressure_ratio,maximum_viscosity_ratio_proxy,minimum_paired_delta_h_ratio,model_spread_is_uncertainty,name,pair_id,paired_condition_count,smiles
0.000421696503429,,123-42-2,True,True,6,False,{},False,6.707376125092424e-05,0.9999632053843696,0.9999736573214063,0.9996832211136595,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.00056234132519,,123-42-2,True,True,6,False,{},False,8.944125515664147e-05,0.9999509308887302,0.9999648674515519,0.9995775711530025,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.000749894209332,,123-42-2,True,True,6,False,{},False,0.0001192664185051262,0.9999345605021323,0.9999531428395956,0.9994366866794625,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.001,,123-42-2,True,True,6,False,{},False,0.00015903469889899657,0.999912726562796,0.9999375022458571,0.9992488177943993,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.00133352143216,,123-42-2,True,True,6,False,{},False,0.0002120590564583802,0.9998836040609134,0.9999166352633752,0.9989982969748927,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.00177827941004,,123-42-2,True,True,6,False,{},False,0.00028275483608319885,0.9998447572177211,0.9998887910476755,0.9986642334099124,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.00237137370566,,123-42-2,True,True,6,False,{},False,0.00037700544010177417,0.9997929342761246,0.9998516287723174,0.9982187726064534,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.00316227766017,,123-42-2,True,True,6,False,{},False,0.0005026484000097975,0.999723792843761,0.999802016130218,0.997624776845854,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.0056234132519,,123-42-2,True,True,6,False,{},False,0.0008933148534370217,0.9995083998917966,0.9996472210704406,0.9957766416976627,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.01,,123-42-2,True,True,6,False,{},False,0.0015868679582921041,0.9991245760251118,0.9993704081246841,0.9924911169453817,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.0293333333333,,123-42-2,True,True,6,False,{},False,0.004632604059416234,0.9974218833186292,0.9981234348030242,0.9779923693474694,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
0.0486666666667,,123-42-2,True,True,6,False,{},False,0.007648428283991371,0.9957205110616247,0.9968356125420025,0.9635176900783365,False,diacetone alcohol,water-SWXVUIWOUIDPGS-UHFFFAOYSA-N,6,CC(=O)CC(C)(C)O
